GBE_ID	BETA	SE	Z_STAT	P	AIC	LOCUS	BY_ADJ_P	u95_BETA	l95_BETA	OR	CI	GBE_NAME
HC1335	0.008131877747397391	0.0272642262052039	0.2982618206800711	0.765503341524087	15721.3689934863	C	1.0	0.06156976110959703	-0.045306005614802254	1.0081650312711155	1.01 [0.96, 1.06]	TTE_inflammatory_disorders_of_breast
HC1335	-0.0257891365303512	0.0286906933210037	-0.898867665615863	0.368723152676669	15720.325605202801	B	1.0	0.03044462237881605	-0.08202289543951845	0.9745405629489942	0.97 [0.92, 1.03]	TTE_inflammatory_disorders_of_breast
HC1337	-0.00916831172610977	0.0100198536529263	-0.915014534511904	0.360183999916323	85064.6449178802	DRB3	1.0	0.010470601433625779	-0.02880722488584532	0.9908735890928111	0.99 [0.97, 1.01]	TTE_unspecified_lump_in_breast
HC1280	-0.00355705335838011	0.042532379980052	-0.0836316556949881	0.933349297488946	8284.29066967728	A	1.0	0.07980641140252182	-0.08692051811928203	0.9964492654615702	1.0 [0.92, 1.08]	TTE_other_osteochondropathies
HC1318	0.0113391389789731	0.0178767877036527	0.6342939887716079	0.525888978789753	35013.7434734907	A	1.0	0.0463776428781324	-0.02369936492018619	1.011403670696082	1.01 [0.98, 1.05]	TTE_urethral_stricture
HC1317	0.0307458268662702	0.0377443532602773	0.814580836880509	0.41531228324252895	10486.1694354854	DPB1	1.0	0.10472475925641371	-0.043233105523873314	1.0312233612998156	1.03 [0.96, 1.11]	TTE_urethritis_and_urethral_syndrome
HC1297	0.0224407845528278	0.0187925854800895	1.19412970485639	0.23242723514664496	33403.0371971925	DRB3	1.0	0.059274252093803215	-0.01439268298814762	1.0226944730608443	1.02 [0.99, 1.06]	TTE_obstructive_and_reflux_uropathy
HC1297	-0.0005997207136450452	0.0191400683879536	-0.0313332586639293	0.975003766844196	33405.6274486412	DRB4	1.0	0.03691481332674401	-0.0381142547540341	0.9994004590828778	1.0 [0.96, 1.04]	TTE_obstructive_and_reflux_uropathy
HC1297	-0.0247640130405386	0.0185721995600536	-1.33339150058471	0.182403360161131	33403.7448375988	DRB5	1.0	0.011637498097166452	-0.061165524178243655	0.9755400996085701	0.98 [0.94, 1.01]	TTE_obstructive_and_reflux_uropathy
HC1297	0.0148510739898628	0.0181711571732538	0.817288290903247	0.4137636966218761	33406.6474322883	C	1.0	0.050466542049440254	-0.02076439406971465	1.014961899133683	1.01 [0.98, 1.05]	TTE_obstructive_and_reflux_uropathy
HC1297	0.00282722999429007	0.0184167308480285	0.15351421583015198	0.8779927805728901	33406.5999982446	B	1.0	0.03892402245642593	-0.03326956246784579	1.0028312303781237	1.0 [0.97, 1.04]	TTE_obstructive_and_reflux_uropathy
HC1297	0.0088784845717563	0.0184001261799203	0.482523026469525	0.6294344448713389	33407.1777269013	A	1.0	0.04494273188440009	-0.027185762740887486	1.0089180152200425	1.01 [0.97, 1.05]	TTE_obstructive_and_reflux_uropathy
HC1296	-0.00100222302103043	0.0298570257350268	-0.0335674098928972	0.973222110752931	15102.8244265033	DPA1	1.0	0.057517547419622096	-0.05952199346168296	0.9989982790367229	1.0 [0.94, 1.06]	TTE_tubulo-interstitial_nephritis,_not_specified_as_acute_or_chronic
HC1296	-0.00408156245613996	0.031189437393921007	-0.130863612722154	0.8958831999250741	15104.2095058505	DPB1	1.0	0.057049734835945214	-0.06521285974822513	0.9959267557988943	1.0 [0.94, 1.06]	TTE_tubulo-interstitial_nephritis,_not_specified_as_acute_or_chronic
HC1296	0.0416047919824265	0.02857742491628	1.45586217457701	0.145430723974022	15099.4219984601	DQA1	1.0	0.0976165448183353	-0.014406960853482295	1.0424823999250692	1.04 [0.99, 1.1]	TTE_tubulo-interstitial_nephritis,_not_specified_as_acute_or_chronic
HC1296	0.0117822819474725	0.0297829791225518	0.39560454644212895	0.692396782600074	15104.1460788844	DQB1	1.0	0.07015692102767403	-0.04659235713272902	1.0118519664432835	1.01 [0.95, 1.07]	TTE_tubulo-interstitial_nephritis,_not_specified_as_acute_or_chronic
HC1296	0.0148630283415713	0.0290934923167251	0.51087123469969	0.6094412245762529	15104.122099484799	DRB1	1.0	0.0718862732823525	-0.0421602165992099	1.0149740324177186	1.01 [0.96, 1.07]	TTE_tubulo-interstitial_nephritis,_not_specified_as_acute_or_chronic
HC1297	-0.00421196880922819	0.0187700746150699	-0.22439808554871304	0.822447560220604	33406.932749408996	DRB1	1.0	0.03257737743630881	-0.04100131505476519	0.9957968890906336	1.0 [0.96, 1.03]	TTE_obstructive_and_reflux_uropathy
HC1296	0.0359559527883739	0.0299437178256875	1.20078451839834	0.22983479878260696	15102.825286584599	DRB3	1.0	0.0946456397267214	-0.022733734149973595	1.0366101856970926	1.04 [0.98, 1.1]	TTE_tubulo-interstitial_nephritis,_not_specified_as_acute_or_chronic
HC1296	0.0174737342609107	0.0303847532688135	0.5750823153415401	0.5652356276302191	15098.3721772882	DRB5	1.0	0.07702785066778516	-0.042080382145963754	1.017627293066764	1.02 [0.96, 1.08]	TTE_tubulo-interstitial_nephritis,_not_specified_as_acute_or_chronic
HC1296	-0.0267133158264474	0.0308577364373852	-0.86569265638303	0.386658728251106	15097.6418301928	C	1.0	0.033767847590827585	-0.0871944792437224	0.973640328790471	0.97 [0.92, 1.03]	TTE_tubulo-interstitial_nephritis,_not_specified_as_acute_or_chronic
HC1296	-0.035966826885914	0.0312629798298952	-1.15046061129211	0.249954208376291	15102.0586195708	B	1.0	0.02530861358068058	-0.09724226735250859	0.9646722941364084	0.96 [0.91, 1.03]	TTE_tubulo-interstitial_nephritis,_not_specified_as_acute_or_chronic
HC1296	0.00369217498287477	0.0296184524763428	0.124657930248848	0.90079436432242	15105.209035751599	A	1.0	0.06174434183650665	-0.054359991870757116	1.0036989994573933	1.0 [0.95, 1.06]	TTE_tubulo-interstitial_nephritis,_not_specified_as_acute_or_chronic
HC1294	0.0505130694804384	0.0324019626329071	1.5589509207426202	0.119007996851961	13636.6686062207	DPA1	1.0	0.11402091624093633	-0.012994777280059523	1.051810609883364	1.05 [0.99, 1.12]	TTE_acute_tubulo-interstitial_nephritis
HC1294	-0.00605746359015178	0.0327320398525607	-0.18506220869329296	0.8531802426568821	13639.3238945351	DPB1	1.0	0.05809733452086719	-0.07021226170117074	0.9939608458541694	0.99 [0.93, 1.06]	TTE_acute_tubulo-interstitial_nephritis
HC1294	-0.0231670293546497	0.031991759683174005	-0.7241561447098	0.468969879047675	13636.516603043701	DQA1	1.0	0.03953681962437135	-0.08587087833367076	0.977099265882758	0.98 [0.92, 1.04]	TTE_acute_tubulo-interstitial_nephritis
HC1294	0.0144213057072488	0.03083391296705	0.467709230504083	0.639992539259938	13635.2390017781	DQB1	1.0	0.0748557751226668	-0.0460131637081692	1.014525794420073	1.01 [0.96, 1.08]	TTE_acute_tubulo-interstitial_nephritis
HC1294	0.0204239930286048	0.0307035972016725	0.665198702759566	0.5059234101139509	13638.9436688671	DRB1	1.0	0.0806030435438829	-0.0397550574866733	1.0206339899965045	1.02 [0.96, 1.08]	TTE_acute_tubulo-interstitial_nephritis
HC1294	0.0373300197656184	0.0318937664303359	1.17044877240061	0.241820418083354	13637.0578236776	DRB3	1.0	0.09984180196907677	-0.025181762437839962	1.0380355365610485	1.04 [0.98, 1.1]	TTE_acute_tubulo-interstitial_nephritis
HC1294	0.0255971017678716	0.0328262092797613	0.77977635339251	0.435522527295979	13637.0639949832	DRB4	1.0	0.08993647195620375	-0.03874226842046055	1.0259275208099712	1.03 [0.96, 1.09]	TTE_acute_tubulo-interstitial_nephritis
HC1296	-0.0145933416866188	0.030845422853248	-0.473112064504641	0.636133229910686	15104.5415442931	DRB4	1.0	0.04586368710574728	-0.07505037047898488	0.9855126250284212	0.99 [0.93, 1.05]	TTE_tubulo-interstitial_nephritis,_not_specified_as_acute_or_chronic
HC1297	-0.0121795878714261	0.0189695214811667	-0.6420608913892879	0.520833647504906	33406.7433484906	DQB1	1.0	0.025000674231660632	-0.04935984997451283	0.9878942830987949	0.99 [0.95, 1.03]	TTE_obstructive_and_reflux_uropathy
HC1297	0.0108909335394776	0.0183712940847161	0.5928234281839879	0.5532993269719809	33406.7612829263	DQA1	1.0	0.04689866994552115	-0.02511680286656595	1.0109504556436635	1.01 [0.98, 1.05]	TTE_obstructive_and_reflux_uropathy
HC1297	0.00867658974475973	0.0192680367786118	0.450310005344761	0.6524869255996341	33405.8087585826	DPB1	1.0	0.046441941830838857	-0.029088762341319394	1.0087143404530388	1.01 [0.97, 1.05]	TTE_obstructive_and_reflux_uropathy
HC1301	-0.000526664683796119	0.0128746514435817	-0.0409071023090627	0.967369955364724	58805.2760294867	B	1.0	0.024707652145624013	-0.025760981513216253	0.9994734739797043	1.0 [0.97, 1.03]	TTE_acute_renal_failure
HC1301	0.0163764099916323	0.0127027347854281	1.28920348793068	0.197327352767884	58803.478067558	A	1.0	0.041273770171071374	-0.008520950187806776	1.0165112383899317	1.02 [0.99, 1.04]	TTE_acute_renal_failure
HC12	-0.007890161768287841	0.0448123215734799	-0.176071256548272	0.8602379620765309	6852.36743458169	DPA1	1.0	0.07994198851573275	-0.09572231205230844	0.9921408838527608	0.99 [0.91, 1.08]	testicular_problems_(not_cancer)
HC12	-0.0252501726249595	0.0462000923052394	-0.5465394410499029	0.5846951839222979	6849.691081132671	DPB1	1.0	0.06530200829330972	-0.11580235354322872	0.9750659467054865	0.98 [0.89, 1.07]	testicular_problems_(not_cancer)
HC12	0.0305196402408038	0.0432023739067705	0.7064343340637779	0.4799180755304621	6849.879103071739	DQA1	1.0	0.11519629309807397	-0.054157012616466375	1.0309901387445268	1.03 [0.95, 1.12]	testicular_problems_(not_cancer)
HC12	0.04897405295188599	0.042154830596718	1.1617660955729	0.24533048946945	6851.296361643571	DQB1	1.0	0.13159752092145327	-0.03364941501768129	1.0501931009755843	1.05 [0.97, 1.14]	testicular_problems_(not_cancer)
HC12	0.0758275231324526	0.0399075335344738	1.90008042133072	0.0574225666160082	6845.7218694184485	DRB1	1.0	0.15404628886002125	-0.0023912425951160554	1.0787764941200046	1.08 [1.0, 1.17]	testicular_problems_(not_cancer)
HC12	-0.0207791053092988	0.0453178565720909	-0.458519155164449	0.6465795038873199	6851.40958993609	DRB3	1.0	0.06804389357199936	-0.10960210419059696	0.9794352927317586	0.98 [0.9, 1.07]	testicular_problems_(not_cancer)
HC12	0.0538440991297103	0.0462572094200847	1.16401529198887	0.24441781467586304	6851.250944762789	DRB4	1.0	0.1445082295930763	-0.03682003133365571	1.0553200640131797	1.06 [0.96, 1.16]	testicular_problems_(not_cancer)
HC12	0.0644910706385828	0.0470732708246371	1.37001464969011	0.17068232865148	6850.66506005162	DRB5	1.0	0.1567546814548715	-0.027772540177705918	1.0666160540018867	1.07 [0.97, 1.17]	testicular_problems_(not_cancer)
HC12	-0.00357593359344389	0.044846902356882	-0.0797364679724673	0.936446854532464	6852.36319341182	C	1.0	0.08432399502604482	-0.09147586221293261	0.9964304524428068	1.0 [0.91, 1.09]	testicular_problems_(not_cancer)
HC12	0.0290785904058449	0.0424597885129796	0.6848500999235021	0.493438517086993	6851.05711429134	B	1.0	0.11229977589128491	-0.05414259507959511	1.0295055005509763	1.03 [0.95, 1.12]	testicular_problems_(not_cancer)
HC12	-0.00469280565090516	0.045117259897253	-0.104013534101855	0.91715860816941	6851.92647312035	A	1.0	0.08373702374771072	-0.09312263504952104	0.995318188357229	1.0 [0.91, 1.09]	testicular_problems_(not_cancer)
HC129	0.006121250096114221	0.0185620195260189	0.32977285082228697	0.7415716027761892	33801.076763619596	DPA1	1.0	0.04250280836711127	-0.030260308174882823	1.0061400232329583	1.01 [0.97, 1.04]	muscle_or_soft_tissue_injuries
HC129	0.0336218041515438	0.0187806379688116	1.79023759509014	0.0734157236804016	33806.5689606861	DPB1	1.0	0.07043185457041454	-0.003188246267326937	1.0341934051050543	1.03 [1.0, 1.07]	muscle_or_soft_tissue_injuries
HC129	0.005769422096972479	0.0183483643238096	0.31443795180619105	0.753188435384843	33809.6541596391	DQA1	1.0	0.041732216171639296	-0.030193371977694335	1.005786097265911	1.01 [0.97, 1.04]	muscle_or_soft_tissue_injuries
HC129	-0.017131546516253	0.018886554299982	-0.90707633823229	0.3643664297939461	33808.4379088974	DQB1	1.0	0.01988609991171172	-0.05414919294421772	0.9830143640142448	0.98 [0.95, 1.02]	muscle_or_soft_tissue_injuries
HC129	-0.0176639292755287	0.0189097566562393	-0.934117217722126	0.350243431362296	33808.8357384443	DRB1	1.0	0.019399193770700325	-0.05472705232175772	0.9824911633985746	0.98 [0.95, 1.02]	muscle_or_soft_tissue_injuries
HC129	0.023575745351332996	0.0186468229241268	1.26433041420846	0.20611145750223606	33807.5709909682	DRB3	1.0	0.060123518282621524	-0.012972027579955529	1.023855850130672	1.02 [0.99, 1.06]	muscle_or_soft_tissue_injuries
HC129	0.0122167382571594	0.0191260952587306	0.63874711967581	0.5229874540514621	33808.8395717215	DRB4	1.0	0.049703884964271375	-0.025270408449952573	1.0122916674230902	1.01 [0.98, 1.05]	muscle_or_soft_tissue_injuries
HC129	-0.00836342793247581	0.0186457740536314	-0.4485428123509289	0.65376149564649	33809.0726909355	DRB5	1.0	0.02818228921264173	-0.04490914507759335	0.9916714482350849	0.99 [0.96, 1.03]	muscle_or_soft_tissue_injuries
HC129	-0.00397703259261626	0.0185619112442901	-0.214257709794816	0.830346094908489	33806.7953715434	C	1.0	0.03240431344619233	-0.04035837863142485	0.9960308653279402	1.0 [0.96, 1.03]	muscle_or_soft_tissue_injuries
HC129	-0.0232283457829652	0.0191231463968713	-1.21467175437017	0.224491309573013	33808.241536932	B	1.0	0.01425302115490255	-0.06070971272083295	0.977039355482429	0.98 [0.94, 1.01]	muscle_or_soft_tissue_injuries
HC129	-0.0118721990403966	0.0186532282802085	-0.636468865445306	0.524470867778764	33808.858471126405	A	1.0	0.02468812838881206	-0.04843252646960526	0.9881979974444648	0.99 [0.95, 1.02]	muscle_or_soft_tissue_injuries
HC1297	0.00594900723546757	0.0187299219744687	0.317620502828407	0.750772819897882	33407.3085347413	DPA1	1.0	0.04265965430542622	-0.03076163983449108	1.00596673772117	1.01 [0.97, 1.04]	TTE_obstructive_and_reflux_uropathy
HC1294	-0.0009726471587656939	0.0319374810201665	-0.0304547236568698	0.975704401903535	13639.270328193501	DRB5	1.0	0.06162481564076063	-0.06357010995829201	0.9990278257091584	1.0 [0.94, 1.06]	TTE_acute_tubulo-interstitial_nephritis
HC1301	0.000319175191475279	0.012868336692799	0.0248031427133769	0.980211984308055	58805.3161743496	C	1.0	0.025541115109361318	-0.024902764726410762	1.0003192261332963	1.0 [0.98, 1.03]	TTE_acute_renal_failure
HC1294	-0.000557528380740275	0.0312991013331493	-0.0178129197642422	0.985788097914282	13639.239301796399	C	1.0	0.06078871023223236	-0.06190376699371291	0.999442627009328	1.0 [0.94, 1.06]	TTE_acute_tubulo-interstitial_nephritis
HC1294	-0.0395762538437185	0.0327402332827043	-1.20879571938253	0.22674133655728695	13637.886992481399	A	1.0	0.02459460339038192	-0.10374711107781892	0.9611966562564078	0.96 [0.9, 1.02]	TTE_acute_tubulo-interstitial_nephritis
HC1282	0.0196205047207924	0.0265640245949118	0.738611901622414	0.460142695138152	19366.8876615842	DRB5	1.0	0.07168599292681953	-0.032444983485234724	1.0198142518880806	1.02 [0.97, 1.07]	TTE_other_acquired_deformities_of_musculoskeletal_system_and_connective_tissue
HC1282	-0.0190406215249242	0.0264767616633956	-0.719144650958128	0.472051798255055	19366.9372263677	C	1.0	0.03285383133533118	-0.07093507438517957	0.9811395060504027	0.98 [0.93, 1.03]	TTE_other_acquired_deformities_of_musculoskeletal_system_and_connective_tissue
HC1282	-0.0280223323724915	0.0270172525020096	-1.03720140937377	0.299642001388635	19366.0836090577	B	1.0	0.024931482531447315	-0.08097614727643032	0.9723666513045133	0.97 [0.92, 1.03]	TTE_other_acquired_deformities_of_musculoskeletal_system_and_connective_tissue
HC1282	0.0183932519901761	0.0254583212168513	0.7224848737473442	0.469996421902058	19366.5706662484	A	1.0	0.06829156157520465	-0.03150505759485245	1.0185634497448937	1.02 [0.97, 1.07]	TTE_other_acquired_deformities_of_musculoskeletal_system_and_connective_tissue
HC1281	0.019646927164189	0.025236291783641004	0.778518782895228	0.436263237985713	20523.1684986032	DPA1	1.0	0.06911005906012536	-0.029816204731747366	1.0198411982284188	1.02 [0.97, 1.07]	TTE_other_disorders_of_cartilage
HC1281	-0.0170509574930918	0.0261905877192855	-0.651033786482624	0.515024677118402	20523.924029941998	DPB1	1.0	0.03428259443670778	-0.06838450942289138	0.9830935873738179	0.98 [0.93, 1.03]	TTE_other_disorders_of_cartilage
HC1281	0.00620821696010009	0.0248130776857751	0.25019939238167005	0.802433155124882	20523.2457587028	DQA1	1.0	0.05484184922421929	-0.0424254153040191	1.0062275278804567	1.01 [0.96, 1.06]	TTE_other_disorders_of_cartilage
HC1281	0.0178760840462364	0.0244433913692797	0.731325853118033	0.464580142802028	20523.1102947433	DQB1	1.0	0.06578513113002461	-0.030032963037551808	1.0180368175701944	1.02 [0.97, 1.07]	TTE_other_disorders_of_cartilage
HC1281	-0.00935508073532789	0.0251592339724497	-0.371834879614063	0.710015792514903	20523.1551805713	DRB1	1.0	0.03995701785067352	-0.0586671793213293	0.9906885418953947	0.99 [0.94, 1.04]	TTE_other_disorders_of_cartilage
HC1281	-0.0184921068670129	0.0252103072321266	-0.7335137448641479	0.4632451477559079	20523.3374653193	DRB3	1.0	0.030920095307955232	-0.06790430904198103	0.9816778230748195	0.98 [0.93, 1.03]	TTE_other_disorders_of_cartilage
HC1281	0.0261439711344259	0.0257146067111139	1.01669729691516	0.309297452045902	20522.4676236683	DRB4	1.0	0.07654460028820914	-0.024256658019357346	1.0264887225814494	1.03 [0.98, 1.08]	TTE_other_disorders_of_cartilage
HC1282	-0.005363640619366021	0.0267273039350131	-0.200680197015292	0.8409486451991691	19367.2870024371	DRB4	1.0	0.047021875093259655	-0.057749156331991694	0.994650718017987	0.99 [0.94, 1.05]	TTE_other_acquired_deformities_of_musculoskeletal_system_and_connective_tissue
HC1281	0.0107798410651546	0.0255128011054449	0.422526755121919	0.6726405761018001	20523.5006324157	DRB5	1.0	0.06078493123182661	-0.0392252491015174	1.0108381528942387	1.01 [0.96, 1.06]	TTE_other_disorders_of_cartilage
HC1281	-0.006979365189966429	0.0250122622650616	-0.2790377422083711	0.780215860525471	20523.819176428602	B	1.0	0.04204466884955431	-0.05600339922948716	0.9930449340153877	0.99 [0.95, 1.04]	TTE_other_disorders_of_cartilage
HC1281	-0.000593242960073742	0.025028823028637005	-0.0237023914146892	0.981089998469752	20522.3276461309	A	1.0	0.04846325017605478	-0.04964973609620227	0.9994069329737388	1.0 [0.95, 1.05]	TTE_other_disorders_of_cartilage
HC1280	0.0307369922612925	0.0431300166239719	0.7126589476946491	0.476056825392295	8283.43544274001	DPA1	1.0	0.11527182484427742	-0.05379784032169243	1.0312142508890183	1.03 [0.95, 1.12]	TTE_other_osteochondropathies
HC1280	0.0449660051794405	0.0423431250824511	1.0619434699702	0.288261349179038	8281.98147061428	DPB1	1.0	0.12795853034104465	-0.038026519982163644	1.0459923009837322	1.05 [0.96, 1.14]	TTE_other_osteochondropathies
HC1280	0.0271356109375295	0.0415857663138795	0.65252160397181	0.514064740686924	8282.857741486341	DQA1	1.0	0.10864371291273332	-0.05437249103767432	1.0275071345216513	1.03 [0.95, 1.11]	TTE_other_osteochondropathies
HC1280	-0.0538945657999675	0.0454368879492963	-1.1861412220861	0.23556653373221495	8282.476079574759	DQB1	1.0	0.035161734580653234	-0.14295086618058822	0.9475320035142206	0.95 [0.87, 1.04]	TTE_other_osteochondropathies
HC1280	-0.0318785844305116	0.0440881952729982	-0.72306394564614	0.469640598742567	8282.791137349921	DRB1	1.0	0.054534278304564865	-0.11829144716558807	0.9686241809964393	0.97 [0.89, 1.06]	TTE_other_osteochondropathies
HC1280	-0.025707458382919	0.0426832800116013	-0.602284041337304	0.546985081839402	8282.79806777328	DRB3	1.0	0.05795177043981954	-0.10936668720565755	0.9746201648675977	0.97 [0.9, 1.06]	TTE_other_osteochondropathies
